x,y,z,DateTime,ML,Iso.,Devi.,DC,CLVD,P-Axisscale,P-Axis Trend (°),P-Axis Plunge (°),T-Axisscale,T-Axis Trend (°),T-Axis Plunge (°),B-Axisscale,B-Axis Trend (°),B-Axis Plunge (°),Plane 1Strike,Plane 1Dip,Plane 1Dip Dir.,Plane 1Rake,Plane 2Strike,Plane 2Dip,Plane 2Dip Dir.,Plane 2Rake,User Tag,Step,Closure_Strain(%),Energy_Release(MJ/m3),DPE(MJ/m3),Elastic_Energy(MJ/m3),Volumetric_Strain(%),Sigma1(MPa),Sigma2(MPa),Sigma3(MPa),Sigma1-Sigma3(MPa),Sxx(MPa),Syy(MPa),Szz(MPa),Sxy(MPa),Sxz(MPa),Syz(MPa),Exx(MPa),Eyy(MPa),Ezz(MPa),Exy(MPa),Exz(MPa),Eyz(MPa),S1,S2,S3,SDip1,SDipDir1,SDip2,SDipDir2,SDip3,SDipDir3,SN1x,SN1y,SN1z,SN2x,SN2y,SN2z,SN3x,SN3y,SN3z,E1,E2,E3,EDip1,EDipDir1,EDip2,EDipDir2,EDip3,EDipDir3,EN1x,EN1y,EN1z,EN2x,EN2y,EN2z,EN3x,EN3y,EN3z
9734.9,16969.5,5715.3,2025-11-04 00:00:00,-1.46,-0.06,0.94,0.88,0.07,-76600000.0,166.61,7.26,69900000.0,72.64,28.49,-7260000.0,269.58,60.43,116.4,75.6,206.4,153.9,213.3,64.7,303.3,15.9,1.0,84.0,0.1875,0.0340149,0.0301084,-0.0249691,0.0645343,46.1121,24.8288,18.4835,27.6285,-24.9396,-45.8889,-18.5959,-1.54397,0.00418178,1.74375,0.00172667,-0.00106401,-1.73113e-05,0.000532701,-0.000299831,-7.18954e-05,-46.11203525847236,-24.828805305435065,-18.48355943609252,3.617143851974402,4.171544616810991,1.1079949502657032,274.10149388425754,86.21652923828618,167.09607556594864,0.07259797032611567,0.9953639006651831,-0.06308914294171268,-0.9972524208979283,0.07151007758380985,-0.019336954702810924,0.014735797153517794,-0.06431962419471027,-0.9978205461032067,-0.001162477143622315,-6.717200373226522e-05,0.0018749978473545786,0.8403945641041031,169.638907787033,80.71918050556512,264.78898711775224,9.242020612919188,79.50215104424737,0.1798318445488482,-0.9835880149199938,-0.01466712623197374,-0.16060689962387703,-0.014647499519473015,-0.9869097600850003,0.970497775102738,0.17983344422985617,-0.16060510844011947
9706.0,17001.7,5741.7,2025-11-04 00:00:00,-1.34,-0.08,0.92,0.85,-0.08,-91800000.0,213.11,22.49,74400000.0,358.17,63.2,-3320000.0,117.27,13.8,111.8,68.9,201.8,75.2,328.1,25.6,58.1,123.5,1.0,84.0,0.164663,0.00935971,0.00341407,-0.0541585,0.153501,22.1112,18.1476,9.70349,12.4077,-13.3889,-18.3794,-18.194,-5.56556,0.314093,-1.04022,0.000636371,0.00144956,-0.000550923,-0.000338247,0.000189146,-0.000362378,-22.111241553915328,-18.147568575067236,-9.703489871017423,10.308717802971158,212.22480991168976,78.23747949352006,61.35654005950984,5.6032239809461855,303.24728478432604,-0.5246349419923544,-0.8323066680001994,-0.17895191544961173,0.1789077555288411,0.09771979264584879,-0.9790009484862028,-0.8323161614749001,0.5456339913601954,-0.09763890013734415,-0.0006281326203982688,0.0005165131232830227,0.0016466274971152456,79.22801661406247,145.55399645097566,2.558662498739539,249.13856395261564,10.456628032434795,339.61110041349804,0.10571666852052897,-0.15412968258960383,-0.9823787594109252,-0.9335127661507213,-0.3557541082273665,-0.04464224359258751,-0.3426045846607264,0.9217825423732973,-0.1814911654744433
9732.2,17046.2,5658.0,2025-12-04 00:00:00,-1.1,0.37,0.63,0.38,0.25,-33900000.0,318.47,2.71,234000000.0,200.83,84.17,56300000.0,48.72,5.16,43.1,42.5,133.1,82.4,233.4,47.9,323.4,97.0,1.0,85.0,0.0103295,0.000190558,-9.5623e-14,-0.000839108,-0.00172981,53.8105,45.5351,22.5487,31.2618,-45.5711,-53.745,-22.5784,-0.543064,0.0643173,0.960496,-9.95096e-05,9.61517e-05,-1.39402e-05,-1.3599e-05,3.29606e-06,-2.6802e-05,-53.810593584824176,-45.53517738581686,-22.548729029358984,1.7654263358568325,3.7846590177845485,0.0019388094950372706,93.7847187762695,88.2345725988591,183.8476216552468,0.0659754047773173,0.9973455449796493,-0.03080762687575006,0.9978191079896814,-0.0660077767056674,-3.3838609250871206e-05,-0.002067291741830592,-0.03073820625249597,-0.9995253318356835,-0.00010047522841826277,-2.0118154397844586e-05,0.00010329528281610739,0.9948056790915616,86.17893338738277,77.00604872450212,180.49449917392428,12.95448095583542,355.950073096022,0.9976266414508905,0.0666307247576597,-0.01736176217108354,-0.001940559394841932,-0.2248398145031944,-0.9743938074738592,-0.06882818097735406,0.9721149131313839,-0.22417688812834966
9686.9,17052.3,5631.1,2025-12-04 00:00:00,-1.2,-0.23,0.77,0.61,-0.16,-209000000.0,164.6,30.78,95900000.0,4.8,57.6,-31800000.0,260.11,9.15,82.3,76.4,172.3,99.4,227.2,16.5,317.2,55.9,1.0,85.0,0.0328517,0.0031417,-3.04525e-14,-0.00387811,0.0126861,57.4824,39.1789,16.7052,40.7772,-40.149,-54.461,-18.7565,-5.53993,2.24441,-7.65075,6.41282e-06,8.40731e-05,3.63752e-05,-0.000121913,5.21302e-05,-0.000217459,-57.482354824151386,-39.17891844282716,-16.705226733021405,9.812886324113089,196.50207439281576,11.326206249097586,104.51675546600366,74.92792705769675,326.4632813621198,-0.2798942903078135,-0.9447816779508126,-0.17043112175166952,0.9492210650439376,-0.2457814355836586,-0.19639464249130814,-0.1436612541012296,0.21674654998611398,-0.9655994910619925,-0.00017123446036333793,-3.042135152670549e-05,0.00032851693189004343,41.16688166388624,202.24623999780613,27.318394933700148,85.3951063364354,36.63565348282952,332.8060350993161,-0.28499925941434145,-0.6967614508030316,-0.6582544362236622,0.8856019776763754,0.07132997320501247,-0.4589348233227295,-0.36672136462029203,0.7137475153003523,-0.5967243292623521
9687.4,17052.8,5632.8,2025-12-04 00:00:00,-1.23,-0.2,0.8,0.6,-0.2,-159000000.0,160.39,32.1,80800000.0,7.73,54.77,-15100000.0,258.7,12.97,81.4,78.4,171.4,103.2,212.0,17.6,302.0,42.0,1.0,85.0,0.0186447,0.00420518,1.71508e-14,0.00415026,-0.00152972,63.822,43.7192,18.2887,45.5333,-43.6056,-63.1564,-19.0679,-3.56036,3.99556,-2.00595,-2.54843e-05,-6.51196e-05,7.53067e-05,-7.84741e-05,9.04495e-05,-9.3553e-05,-63.82199905139271,-43.71920836943266,-18.28869257917464,1.672622138322828,189.66241939444427,9.82455075933238,99.37268569757205,80.0312946994738,289.22577009241553,-0.1677713010288994,-0.9853937361161357,-0.02918861720181329,0.9721805663993088,-0.16046732248569567,-0.17063172251897007,-0.16345561130346528,0.057003712487481206,-0.9849024519697649,-0.00012942984664540553,-7.231454013450311e-05,0.0001864471867799085,9.836823898569785,210.13499065646272,38.87313513917573,112.10013646256627,49.42553932857308,311.8171536446933,-0.49465816759402736,-0.8521302954440835,-0.17084278392398713,0.7213365886156214,-0.29290641621208824,-0.6275980857731871,-0.48475439467517567,0.4336816700394087,-0.759561311491662
9748.5,17116.0,5802.9,2025-12-04 00:00:00,-1.05,-0.05,0.95,0.92,-0.03,-382000000.0,82.26,20.43,340000000.0,237.22,67.65,-13500000.0,349.0,8.68,345.1,66.0,75.1,80.5,187.5,25.7,277.5,110.3,1.0,85.0,0.0224598,0.000436047,1.01823e-13,0.000419957,-2.73231e-05,44.9509,34.4572,15.4716,29.4794,-41.9734,-37.3806,-15.5257,-4.74772,0.524351,-0.866207,-0.000213993,0.000178122,3.5598e-05,-0.000106667,1.35588e-05,-5.89297e-05,-44.950934988389406,-34.4572163229585,-15.471548688652117,0.03126341809105482,237.90317338312974,3.0611571059347815,147.90150147276057,86.93868294830732,328.48775454005306,-0.8471512260033973,-0.5313515809212439,-0.0005456495540401106,0.5306181605218622,-0.8459270710127644,-0.053401856261377584,-0.027913581019564183,0.04552897956533878,-0.9985729537767399,-0.00024113855409145008,1.626810532144441e-05,0.00022459744877000566,0.29653487868294864,255.68542469848768,72.2595815562343,164.7584674576374,17.737774191712635,345.7802773982314,-0.9689398896055998,-0.24724219839399467,-0.005175486874931817,0.08010348695789071,-0.2939873877991297,-0.9524467686922095,-0.23396350507776775,0.9232782414572269,-0.3046610692940207
9738.7,16909.1,5753.6,2025-12-04 00:00:00,-1.16,0.26,0.74,0.35,-0.39,-102000000.0,159.31,28.82,172000000.0,319.76,59.72,97100000.0,64.6,8.5,62.2,74.3,152.2,81.2,272.1,17.9,2.1,118.7,1.0,85.0,0.0556354,0.00133834,1.53572e-13,-0.0146398,0.0447669,46.1097,25.4445,15.5046,30.6052,-25.5761,-45.6306,-15.852,3.12646,-1.75228,-0.570513,0.000395683,8.01396e-05,-2.81543e-05,0.000203828,-0.000120908,-0.000174349,-46.109700534481036,-25.444466251926407,-15.504533213592545,0.5714276984668082,171.39080938432133,10.727965090557458,261.4990743113071,79.2564659728955,78.3776698173149,0.14968649976072057,-0.9886832093641184,-0.009973129441193315,-0.9717275558167736,-0.14524170648973145,-0.18614618976038658,0.1825910979641176,0.037554736284762066,-0.9824714411762003,-0.0001579483418942887,4.9262503483281194e-05,0.0005563541384110079,51.34667881363187,174.63496069571443,32.80922138512128,318.3459542774994,18.101866201358977,60.511582079518604,0.058401235231056364,-0.6218703576848431,-0.7809395328425961,-0.5586089191771642,0.6279822537182747,-0.5418434870242855,0.8273725709371852,0.46788411732804297,-0.31070738905431694
9703.7,16954.8,5733.6,2025-12-04 00:00:00,-1.23,0.06,0.94,0.86,-0.08,-202000000.0,353.49,45.41,221000000.0,201.11,41.14,23400000.0,98.35,14.19,359.2,14.4,89.2,-8.9,97.8,87.8,187.8,-104.2,1.0,85.0,0.314501,0.0692845,0.0493346,-0.0511427,0.172859,27.8847,10.4711,5.10912,22.7756,-5.83218,-27.0912,-10.5416,-0.809256,1.691,-3.68817,0.0005836,-2.93164e-05,0.00117431,0.000349195,0.00151067,-0.00204335,-27.88475810683268,-10.471092874957668,-5.109129018209654,11.893305149013797,181.17689155664982,65.85957046676342,63.146689957572775,20.686362284686837,275.73821168280944,-0.02009827496559593,-0.9783266499031313,-0.20608984796132765,0.3648730934333524,0.1847369788436695,-0.9125458204036057,-0.930840311241291,0.0935372371680358,-0.35325217654133034,-0.0021197528313541677,0.0007033342352282318,0.0031450121961259354,37.584592918843526,147.39028266787744,4.039957428463148,54.274127475797414,52.121612304687815,319.0647346267672,0.42706411335412214,-0.6675320865174109,-0.609932091756754,0.8098026973971163,0.5824569394613242,-0.07045214660819006,-0.4022882478688777,0.463837069608564,-0.7893157406789304
9718.0,16972.8,5690.6,2025-01-05 00:00:00,-1.46,-0.17,0.83,0.76,-0.08,-57400000.0,147.59,3.5,36100000.0,57.5,1.57,-7340000.0,303.45,86.16,282.6,88.6,12.6,-176.4,192.5,86.4,282.5,-1.4,1.0,74.0,0.0130614,0.00117257,-5.46653e-14,0.00113635,0.00230733,58.5125,35.9068,19.1447,39.3677,-35.8074,-58.0431,-19.7135,2.87495,2.48514,2.3298,6.5602e-05,-6.63316e-05,2.3803e-05,5.78147e-05,7.05725e-05,3.53774e-06,-58.512529402940515,-35.906772906271605,-19.144697690787844,2.9724820324337196,353.106605822799,9.566218723192058,83.60801733400955,79.97429457269496,246.02596000082264,-0.11986089625196956,0.9914354677243817,-0.05185632929364376,0.9799641441369761,0.10978174238958001,-0.16618737991734484,-0.15907118455445848,-0.07073671165699034,-0.9847297476304843,-9.313195485332145e-05,-1.4408524817409481e-05,0.0001306138796707308,13.149564832706298,154.38650451915143,54.13006763947867,45.536645483057896,32.682421153999094,253.00646445500487,0.42096309577489804,-0.87808692753425,-0.22749377945138344,0.418189680508124,0.41042842529703405,-0.8103492449707781,-0.8049269924111916,-0.245991575875391,-0.5399821121909645
9761.6,16891.3,5728.4,2025-01-05 00:00:00,0.0,-0.29,0.71,0.31,-0.39,-9290000000.0,297.56,1.18,1990000000.0,189.96,86.11,-908000000.0,27.64,3.71,23.8,43.9,113.8,84.7,211.2,46.3,301.2,95.1,1.0,74.0,2.32172,0.0995327,0.0989094,-0.0729926,1.71879,1.66771,0.866662,0.36784,1.29987,-0.970688,-0.741999,-1.18952,0.0799113,0.548359,0.269937,0.0064339,0.00640589,0.00434809,0.00503449,0.0104097,0.0106588,-1.667706939112348,-0.8666620292040036,-0.3678380316836481,51.562584842150024,73.46134394481128,12.71381470375101,326.94604515459673,35.548989109800694,227.6683581781662,0.5959400571346278,0.1769629189777845,-0.7832876697671416,-0.5320554750501191,0.8176069617813851,-0.2200814111091725,-0.6014752029565046,-0.5479078219495273,-0.5813988294406489,-0.007416752961076217,0.0013874161449846942,0.02321721681609153,51.70027091731166,43.4568883779784,0.5909161513797105,134.20517307889574,38.29346419639246,224.67176279645773,0.42628678372350104,0.44989001612416274,-0.7847793010869194,0.7168095355124572,-0.6971927471516565,-0.010313249611141235,-0.551782264866395,-0.5581408842854346,-0.6196895073082848
9773.7,16887.5,5736.4,2025-01-05 00:00:00,-0.99,-0.23,0.77,0.43,-0.35,-436000000.0,299.32,7.11,163000000.0,194.27,64.33,-22900000.0,32.58,24.53,3.9,43.5,93.9,52.9,230.1,56.6,320.1,119.8,1.0,74.0,0.0350776,0.0329536,0.0105338,0.0116201,-0.0432613,53.3417,43.8039,27.3943,25.9474,-45.0859,-50.6656,-28.7884,3.04644,-1.3327,5.65418,-0.000637956,0.000116653,8.869e-05,0.000470293,-0.000287927,0.000180064,-53.34174172100307,-43.8038451511301,-27.394313127866834,13.152108390883713,337.7177673922738,3.1866768312245575,68.46317584619032,76.45381566033205,171.82408022095527,-0.3692234104223997,0.9010554826864956,-0.22753700867476176,0.9287435006570913,0.3665314939471737,-0.05558933289817967,0.03331040653104203,-0.23184840104141305,-0.9721814314989136,-0.0009711639387520725,0.00018777467721672192,0.0003507762615353505,17.679151453109807,296.15596988145,68.02136733842417,78.31873891581762,12.634840529699385,202.05867669324564,-0.8552057029499789,0.41999735945931504,-0.3036863903585992,0.3665095073688515,0.0757754688350871,-0.9273234922782149,-0.3664614395131818,-0.9043562884007754,-0.21873663840312615
9762.4,16886.2,5767.0,2025-01-05 00:00:00,-1.48,-0.06,0.94,0.66,-0.28,-66400000.0,213.51,61.64,49300000.0,47.76,27.62,5150000.0,314.64,5.95,312.8,72.9,42.8,-96.2,153.1,18.2,243.1,-70.6,1.0,74.0,0.0576585,0.000303704,1.54963e-13,-0.00969298,0.0332641,46.9408,27.2321,16.4515,30.4893,-29.6129,-44.4754,-16.5361,6.44809,0.0391012,1.43055,0.000153691,0.000145402,3.35483e-05,0.000426938,3.9055e-05,-4.87938e-05,-46.94081828102991,-27.232120705479634,-16.451461013490423,2.4993308045569425,339.5939758423484,2.850390896393586,69.71849608283271,86.20767742110507,208.40800607251754,-0.34833891298698094,0.9363537625058177,-0.04360771881499236,0.9368403770076654,0.3462040082674984,-0.049728187858128395,-0.03146600875840274,-0.05817573463839537,-0.9978103397901322,-0.0002893753345985617,4.543150170718107e-05,0.0005765851328913812,10.89580090626327,135.36196389774875,79.08114933480638,311.5929570180126,0.7005614707229467,45.22710342312959,0.6899590459164584,-0.6987321662994481,-0.18902347668088942,-0.14166225276291278,0.1257424968239437,-0.9818964459832906,0.7098509146998314,0.704245826591085,-0.012226799616088416
9812.9,16877.0,5734.8,2025-01-05 00:00:00,-0.95,-0.24,0.76,0.28,-0.48,-631000000.0,235.22,3.01,183000000.0,135.65,72.46,3150000.0,326.16,17.27,307.8,44.7,37.8,65.0,161.0,50.4,251.0,112.6,1.0,74.0,0.00983176,0.00139125,-8.61215e-15,0.00125175,-0.00559965,51.1574,39.1127,21.1261,30.0313,-40.1492,-49.7259,-21.5212,-3.47817,-0.323285,3.24132,-7.31486e-05,5.29675e-05,-3.58154e-05,-8.34855e-05,2.89925e-06,2.65197e-05,-51.15747932241818,-39.11264841299074,-21.126172264591048,5.7743563458353755,17.3721755876482,4.079597953607606,286.95892761223746,82.92187785634016,161.90107337284672,0.29706232188142084,0.9495427326679565,-0.10061101210050853,-0.9540904606438775,0.29094702366801256,-0.07114226821713374,0.038280149252224546,-0.11712569426131338,-0.9923790616075254,-0.00011733983088520741,-3.697423716413193e-05,9.831756804933928e-05,10.320387521872291,62.4267030032687,75.85423309238904,286.16369008937914,9.568405453230282,154.18575134255815,0.8720783375384205,0.45539414462733724,-0.17915229899546564,-0.2347290011826819,0.0680337986217047,-0.9696771103047044,0.42939686677944633,-0.8876866425063729,-0.16622501471125664
9719.4,16904.5,5739.2,2025-01-05 00:00:00,-0.42,0.2,0.8,0.76,0.04,-1080000000.0,320.37,3.64,1850000000.0,230.21,2.63,326000000.0,104.43,85.51,95.3,89.3,185.3,-175.6,5.3,85.6,95.3,-0.7,1.0,74.0,0.0419191,0.0078863,0.00275646,-0.00733772,0.0196141,50.0742,31.2344,19.6468,30.4274,-30.784,-49.6813,-20.4902,0.171165,2.23578,3.40776,0.000154547,3.07001e-05,1.08937e-05,-1.68005e-05,0.000305908,0.000164983,-50.07422725258608,-31.23442634032001,-19.646846407093893,6.590130040040349,0.25880909644411076,11.270155219440255,91.57801625109067,76.90059796779026,240.49132522162932,0.0044872092890924165,0.9933824157755432,-0.11476602711927404,0.9803446596568584,-0.027007069098144383,-0.19543532562207516,-0.1972415099188666,-0.11163330258786613,-0.973978332673911,-0.00029388736349416576,7.08373550800052e-05,0.0004191908084141607,48.364107270816405,52.21641232923733,9.747761957896248,153.35887297771967,39.97544478686683,251.63966869509323,0.5250912981889644,0.40706170329132907,-0.7473820296741086,0.44192708927335567,-0.880928050848567,-0.16931100671404742,-0.7273098214190482,-0.24138462863593238,-0.6424592475213391
9750.9,16890.7,5730.5,2025-01-05 00:00:00,-0.64,-0.22,0.78,0.58,-0.2,-1090000000.0,116.45,8.71,496000000.0,220.05,56.92,-135000000.0,21.04,31.63,1.0,61.0,91.0,53.1,238.1,45.6,328.1,137.2,1.0,74.0,0.0476409,-0.00114026,-0.00108793,0.000952815,0.0286731,53.5609,31.8161,6.17073,47.3901,-28.9037,-47.7768,-14.8672,2.93783,-11.6919,12.0284,0.000138601,3.27398e-05,0.000115391,5.08329e-05,-0.000300313,0.000247683,-53.560851621197585,-31.81610977126738,-6.170738607535075,21.13629610142414,342.7174875825151,18.323303389347647,245.36178749154175,61.4196679354185,117.9236477590206,-0.27709725032415816,0.8906141638907009,-0.3605877492928157,-0.862871992431819,-0.39574996196466367,-0.31437858114335704,0.42269260525769137,-0.22402762928316253,-0.878147244360666,-0.0003149294473272445,0.00012525153908159091,0.0004764097082456539,41.856684066079595,317.48086574227216,9.043430781403185,219.28309348412145,46.72247060588073,119.55161448517288,-0.5033739029373464,0.5489680440999625,-0.6672696609307849,-0.6252820884732178,-0.7644055099237415,-0.15718309779615622,0.5963531031831675,-0.3381098977481834,-0.7280416700770083
9756.6,16884.5,5731.5,2025-01-05 00:00:00,-0.09,-0.1,0.9,0.6,-0.31,-4800000000.0,116.78,3.72,3140000000.0,215.83,67.56,277000000.0,25.27,22.1,7.2,52.6,97.2,61.7,228.7,45.6,318.7,121.8,1.0,74.0,0.316059,0.0921463,0.0917699,-0.0187918,0.0685508,42.5126,33.0834,8.81985,33.6928,-37.286,-35.5543,-11.5756,5.00734,-0.231567,-8.39707,-0.00069225,-0.00124984,0.0026276,0.000751974,-0.00029871,-0.00141607,-42.512613451890445,-33.083404668131756,-8.819881879977823,10.868431531078395,136.57937802826018,14.678076056782688,229.4620730670802,71.58816004166906,11.355681482173082,0.6750198257603278,-0.7132990118358506,-0.18855438086794957,-0.7351739172886933,-0.6287399551352051,-0.25338780585296067,0.0621895985587104,0.3096620553612921,-0.9488107636934388,-0.0020163585360524227,-0.00045872549564284724,0.0031605940316952693,13.656274176041961,153.13918666258832,15.062377569415577,246.88820092697554,69.44512082284668,22.752138138117687,0.4390513987087279,-0.8668865269058809,-0.23609663013471616,-0.888141592868322,-0.3790406836959241,-0.2598704891299633,0.13578799766263977,0.3237837388943217,-0.9363363231864844
9752.2,16894.2,5732.4,2025-01-05 00:00:00,-0.9,-0.19,0.81,0.4,-0.41,-599000000.0,306.05,2.38,248000000.0,210.84,65.39,6430000.0,37.13,24.48,12.7,47.8,102.7,56.0,237.9,52.2,327.9,121.7,1.0,74.0,0.0252004,0.000711828,5.54865e-14,-0.00623426,0.0201197,45.2253,31.3781,11.921,33.3044,-30.7173,-41.8341,-15.973,1.77001,-6.05899,8.47216,5.77958e-05,0.000143643,-2.41811e-07,3.92072e-05,-0.000132328,0.00015431,-45.225318493770615,-31.378109228668087,-11.920972277561312,18.42453090657946,345.10614573790224,11.131540823032365,251.3478141459541,68.26239648242644,131.7767346545877,-0.2438540222369006,0.9168665582037969,-0.31605526460796163,-0.9296521678791905,-0.31380545023314516,-0.19306213031429692,0.2761920755496199,-0.2467424848936569,-0.9288897047293057,-0.0001752297682786824,0.00012442207295350747,0.00025200468432517493,48.931734723644425,310.4591381556102,15.75290582462638,59.34722173108317,36.74371088540064,161.5043761112983,-0.4998587590490755,0.42630356045948187,-0.7539273806816458,0.8279621749035312,0.4906854570572919,-0.27148926159517073,0.2542043625332432,-0.7599296392246097,-0.5982366467352381
9734.0,16889.3,5713.7,2025-01-05 00:00:00,-0.79,-0.06,0.94,0.91,-0.03,-648000000.0,111.55,30.22,559000000.0,261.65,56.1,-32000000.0,13.26,13.9,9.9,76.6,99.9,75.7,237.7,19.5,327.7,136.1,1.0,74.0,0.032437,0.00319585,-2.95875e-14,-0.00496146,0.0116962,51.5151,37.1965,19.8409,31.6743,-37.2138,-50.7143,-20.6244,2.3154,1.91976,3.92305,-3.93749e-05,0.000142691,1.3646e-05,0.000152484,0.000143906,0.00011255,-51.51512026833539,-37.19647197136151,-19.840907760303054,6.655265128211716,351.68946614913295,8.258132327827328,82.65981233624292,79.36455386625772,223.2742409743035,-0.14356414442494042,0.9828314323709949,-0.11589526297098335,0.9815210577887846,0.12643555379354787,-0.14363308760207072,-0.12651383146802653,-0.13437420243669265,-0.9828213592341095,-0.00016938212413221805,-3.8026846827874437e-05,0.00032437107096009246,31.116062501944718,104.76128107483031,44.63113807307394,338.18456674568085,29.292467151218798,214.55482855526154,0.8278666067865749,-0.2181333957230282,-0.5167733575156748,-0.2644597922006242,0.6606804791566432,-0.7025399083116567,-0.49466948528981014,-0.718275104769537,-0.48926779394460973
9764.8,16886.7,5730.0,2025-01-05 00:00:00,-1.35,-0.29,0.71,0.4,-0.31,-234000000.0,104.92,6.93,61400000.0,233.81,79.04,-32500000.0,13.88,8.45,7.3,52.5,97.3,79.3,204.5,38.8,294.5,103.6,1.0,74.0,0.883031,0.000288321,-1.42357e-15,1.17814e-05,-0.742198,0.00307569,0.00024022,-0.00859329,0.011669,-0.000981699,-0.00103823,0.00729731,0.0016927,0.000802898,0.00324424,-0.00318149,-0.0104446,0.0062041,0.0035452,0.00197583,0.00589355,-0.003075692429466368,-0.0002402228014677909,0.008593296230934161,11.875655420253658,324.6444539130448,17.534526725529933,58.45418220508293,68.60137329558721,202.18972942623367,-0.5662634692210586,0.7981208027291784,-0.2057884051074376,0.8126240528171061,0.4988709587645766,-0.30128045951308124,-0.13779634323461568,-0.33783272599356656,-0.9310645611550918,-0.01312974576016428,-0.00312255502833002,0.008830310788494304,14.696359150172155,343.19830671377906,18.57457041117286,78.2547141242929,65.96963240679965,217.16574731991903,-0.2796031631212811,0.9259914511505457,-0.2536964792201123,0.9280627558307595,0.19295767040730827,-0.3185386297936262,-0.2460113664292573,-0.3245106621161953,-0.9133297530248964
9745.8,16891.4,5781.2,2025-01-05 00:00:00,-1.28,0.09,0.91,0.67,0.24,-86900000.0,172.17,29.82,124000000.0,342.57,59.83,-3400000.0,79.77,4.17,78.6,74.9,168.6,85.7,274.9,15.6,4.9,105.6,1.0,74.0,0.0238822,0.000206249,-1.22828e-15,-0.00555567,0.0166243,43.1062,24.2395,15.1942,27.912,-25.0272,-41.0298,-16.4829,6.0758,3.25558,0.145825,0.000122971,8.10776e-05,-3.78056e-05,0.000131601,7.21384e-05,-3.82177e-05,-43.106224456532715,-24.23945169364573,-15.194223849821558,1.9732844622017616,161.08713620911934,21.87446161866628,70.29456378799796,68.02747243881346,255.9858377301622,0.32393760899952606,-0.9454516166127652,-0.03443350287117051,0.8736572527568607,0.31290810710568856,-0.3725741821609086,-0.3630253850366461,-0.090607710222936,-0.9273633660368256,-0.00011185936802761252,3.928030954384813e-05,0.00023882205848376427,46.60906754911937,134.26578570658188,42.60619181016944,327.63180730278395,6.712451275112644,231.41747512633026,0.49194765878331576,-0.4794984234562218,-0.7266833993704632,-0.3940362944908261,0.6216644037158826,-0.6769555138829397,-0.7763523038167357,-0.6193663141111031,-0.1168865659640721
9682.9,17039.0,5638.6,2025-01-05 00:00:00,-1.29,0.07,0.93,0.76,0.17,-128000000.0,196.84,27.24,164000000.0,353.34,60.69,-3020000.0,101.64,10.0,98.5,73.0,188.5,79.5,310.8,19.9,40.8,120.6,1.0,74.0,0.00482448,0.000243966,-1.08044e-13,0.000196706,0.000158919,58.9741,43.0331,20.9105,38.0635,-42.9986,-58.8731,-21.046,-0.741257,1.30927,1.52577,-2.73675e-05,8.72077e-06,2.02359e-05,-1.66966e-05,3.12844e-05,-1.63273e-05,-58.97404612540577,-43.033140550138434,-20.910513324455827,2.399084063637563,2.8531267089088033,3.1966408374723247,92.9871937206468,86.0017393821725,236.02561710059103,0.04973224907534128,0.9978849986119706,-0.04185968164111664,0.9970873569379928,-0.05203166390876305,-0.05576296786661561,-0.05782305799865725,-0.03896454152268507,-0.9975661674633973,-4.414525827941277e-05,-2.5103592400955535e-06,4.8244787519508326e-05,23.430195557805547,79.80491660945296,30.920030462618247,184.8494126618554,49.47906995844175,319.3387517448426,0.9030578921153548,0.16240576114411284,-0.397631503072095,-0.07252322390053147,-0.854814368852151,-0.513841198035903,-0.4233518932085289,0.4928658677075334,-0.7601686727073502
9813.2,16922.0,5705.3,2025-01-05 00:00:00,-1.14,-0.17,0.83,0.69,0.15,-250000000.0,8.76,33.24,181000000.0,184.41,56.68,-64800000.0,277.45,2.0,107.0,11.9,197.0,99.7,277.0,78.3,7.0,88.0,1.0,74.0,0.00840551,0.00279971,-3.63359e-14,0.00268797,-0.00352459,54.971,42.1831,17.8424,37.1286,-41.892,-54.5218,-18.5825,-1.7015,-3.13665,3.25721,-7.42983e-05,-1.51107e-06,4.05634e-05,-4.44681e-05,-5.64106e-05,2.55086e-05,-54.97094810346173,-42.1830346089268,-17.842317287611433,4.543383529810743,6.329396294055613,8.29981099748852,275.6651960276215,80.52256905832161,124.75437663694743,0.10989783317207914,0.9907813181712802,-0.07921392445058022,-0.984693139485379,0.09768137323660779,-0.14435293683551637,0.135284468119995,-0.09386548292844868,-0.9863505379935164,-0.00010764419895290791,-1.1656906862991072e-05,8.405513581589897e-05,16.93741335610942,251.13795382112437,32.22908916561071,352.2070672425405,52.57737774043375,137.68526957452696,-0.9052526030852075,-0.3092674435446903,-0.2913269176900542,-0.11470148114571477,0.8381100592440591,-0.5333058210978938,0.4090981481630476,-0.4493608538326976,-0.7941747466473069
